Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
45.3828125000,2904,-0.1741433423,-0.8164270809,3.0139881272,0.8602849479,2.3799601965,-7.8692633992,-0.4386312969,-4.9209689087,0.9433548955,3.6170518803,3.2970280897,4.5202840397,1.2537401229,-0.8055539749,,,
45.3867187500,2904,-0.1420391593,-0.3745921580,3.4918358698,1.3335037311,1.9376900597,-8.7271336955,-0.5392564651,-4.9946418183,1.1081539891,4.4616604006,3.6766162574,5.1058596908,1.9539521011,-0.3781088485,,,
45.3906250000,2905,-0.0648908626,0.0746090233,3.9551586513,1.7922240749,1.4915040333,-9.4004833008,-0.6162504257,-4.9554819750,1.2836806382,5.2543849608,4.0149827400,5.6187963388,2.6392136176,0.0868258160,,,
45.3945312500,2905,0.0539572821,0.5214384752,4.3956735627,2.2302519916,1.0531280110,-9.8764702677,-0.6692584132,-4.8054561841,1.4688934551,5.9840499396,4.3111536518,6.0525702206,3.2976021599,0.5825202136,,,
45.3984375000,2905,0.2090231815,0.9558099850,4.8046962045,2.6415615492,0.6329506985,-10.1471332214,-0.6992101710,-4.5495519342,1.6621040140,6.6401617773,4.5645963934,6.4028233725,3.9174230730,1.1005301211,,,
45.4023437500,2905,0.3931995838,1.3674302685,5.1735572868,3.0205420942,0.2397463879,-10.2094223697,-0.7081664707,-4.1958210824,1.8607969953,7.2130596465,4.7752868593,6.6675422985,4.4875235562,1.6309516808,,,
45.4062500000,2906,0.5983286383,1.7461192863,5.4940522860,3.3620378369,-0.1195604058,-10.0651482693,-0.6990817110,-3.7551588532,2.0615777552,7.6942417756,4.9437974745,6.8472166092,4.9976363537,2.1627832288,,,
45.4101562500,2906,0.8157631164,2.0823738768,5.7588303342,3.6612512370,-0.4401005542,-9.7208446745,-0.6754739638,-3.2408171936,2.2602538275,8.0767679855,5.0713380599,6.9448504828,5.4387704804,2.6844240757,,,
45.4140625000,2906,1.0368156645,2.3680461577,5.9615899568,3.9136393530,-0.7191856248,-9.1875673232,-0.6410747280,-2.6677978690,2.4519502047,8.3555485572,5.1596774218,6.9656711407,5.8035851253,3.1842432304,,,
45.4179687500,2906,1.2530440430,2.5969256189,6.0970529752,4.1149238515,-0.9562332027,-8.4806255157,-0.5995614779,-2.0522825673,2.6311731624,8.5274233745,5.2109791871,6.9165276647,6.0866835211,3.6511322134,,,
