Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD
60.0,4179.8587684631575,4174.098554611235,4169.700016021755,4173.937806129478,4167.937688827541,4171.809890747094,4172.298688888573,4173.374416351344,4177.380804061915,4172.509008407622,4161.783349990873,4170.1352062225615,4166.816900253323,4180.370075225856,16.167882039619005,18.460084570305224,25.13248670927016,30.23024985818042,10.68762254764685,10.152345715099857,10.368623361818559,17.58078002910699,20.115683918426047,20.80597572896712,25.973506951693345,21.64444962511429,12.034776448762388,13.1794928020453
61.0,4168.551691055325,4153.534158706694,4149.695003509545,4144.604362487818,4168.54066276553,4172.0903530121095,4172.882104873679,4184.541271209746,4177.477466583278,4186.926589965846,4180.529335022002,4167.075315475493,4175.336030960107,4171.478359222439,13.223975007973724,13.982574256644792,18.250878370271852,16.73229393951873,6.545945899201671,9.530195199912068,10.38056453332164,20.753602239744772,20.94488215168996,15.974798901791834,14.445314583323439,20.2544561198063,16.71799870224148,18.584230716540066
62.0,4167.764408111598,4160.730663299588,4160.353555679349,4165.408161163354,4167.714342117337,4162.059801101711,4164.845752716093,4160.364086151147,4172.7514076233165,4163.058387756375,4156.607570648218,4154.936397552515,4138.385425567652,4166.1017704010255,13.992360187777118,12.345159358753282,16.78986282672749,12.294155360650816,6.614270621654141,8.578652287620645,8.768407712329662,10.958974274641356,23.794868316965594,11.703589075309441,14.25306825763281,15.82903153445737,10.513476367007922,16.584451191428364
63.0,4177.296182632472,4173.109977722192,4180.762220382718,4181.576007843044,4168.296762466458,4163.470575332667,4170.86439323428,4173.771028518702,4164.026453018215,4165.886432647729,4175.271932601954,4177.545066833523,4169.730056762721,4176.460845947294,13.09850568972703,12.950639256221864,16.840423412987416,13.09870850700118,9.716294605378316,8.507411291866914,8.043410667018172,13.458307500163503,14.089720201585102,17.467837378385827,17.22058109441216,17.754070623867705,10.452186426447813,13.953490386004848
64.0,4164.3594741821535,4165.399137496974,4170.499803543118,4171.739286422756,4168.849668502834,4134.248287200952,4172.125896453885,4166.078214645414,4164.991479873681,4165.02103042605,4164.457130432155,4166.550466537503,4163.787065506005,4164.692506790188,14.419829479286118,14.324334792624999,19.19657822015471,16.156451621246187,6.555193620740901,12.696390597266257,12.176835303032552,12.961830311978003,13.83516281774383,18.470154679144493,19.94302125117902,20.717714349110004,12.265828765055709,18.43747109074404
65.0,4164.388511657742,4165.25891304019,4169.190694808986,4166.32061386111,4174.015430450467,4131.855974197415,4161.820917129541,4163.25119590762,4160.165267944363,4165.482263565091,4165.066087722803,4169.242294311549,4176.5865287781035,4164.390024185208,13.906809162376247,14.338417962291846,22.323742216395907,23.781326578437792,8.903097275216323,13.404089061586777,10.183438486788935,17.049484351903565,22.245586865346112,19.365842697748693,20.04053003003198,17.887306825371446,13.083751872867488,17.926862371074467
66.0,4162.703826904322,4169.282846450831,4167.772434234643,4160.332521438622,4176.541461944607,4163.158050537137,4161.523424148587,4168.190103530913,4169.83072853091,4168.313301086452,4166.504415512112,4166.811389923121,4170.822818756132,4167.9041404724385,14.892780001828084,15.868154099072415,24.973198472414584,14.401809248045115,8.622974416554783,7.255847650275181,8.02966021588071,17.37611942936032,21.382716024095433,16.753114631083303,17.148568738590797,18.018621519536875,19.070484963493723,16.83187870787411
67.0,4167.767934799221,4174.909856796288,4175.472751617459,4176.905061721827,4182.119892120387,4168.549171447782,4161.717252731346,4162.69679641726,4171.08722877505,4173.9998950958525,4179.551279068017,4177.236066818262,4159.608367919947,4174.587331771876,14.96088428718508,15.578771558935921,30.345634889028773,27.130939056077686,8.351367935511234,8.799399333863574,10.049602363021785,12.217133619862647,13.64638072655813,10.957500086188986,22.587581063481462,22.81201409333394,13.658327742677631,12.221706983593993
68.0,4165.365577697779,4173.541677475004,4228.078430175807,4188.896228790309,4161.88650512698,4181.72876358035,4168.427988052395,4165.364589691191,4169.976945877099,4168.661859512356,4181.942609787013,4178.51162719729,4169.860267639185,4171.2900753021495,13.28863471039068,14.900304644731952,29.084820539278372,20.186292743169435,9.577503446935639,9.909999903531162,11.27707347290286,21.815429378001838,24.00593639327236,20.046873784436592,21.036945523544503,18.691076683586875,12.630507114584585,17.646194090811903
69.0,4168.717439651515,4163.581235885647,4169.336925506619,4166.907047271754,4161.109779357937,4186.770341873195,4172.042247772244,4175.003015518218,4171.415264129666,4177.626192092923,4163.164558410669,4157.65924835208,4167.645219802884,4173.743995666528,12.273692907061598,14.069223439904814,15.639964009634724,15.540285189389941,6.295801854089746,10.039627749698889,11.866832248149459,21.05571985894505,23.223210990983365,17.548636784570423,16.49625293362556,16.837128764390176,10.018064923860853,13.212379991933727
70.0,4174.113576889065,4162.435901641871,4164.771633148219,4163.900247573878,4165.91446304324,4170.300477981592,4169.835258483912,4175.935001373315,4170.537355422999,4175.166246414207,4160.808296203637,4167.597658157374,4166.386236190821,4185.118192672758,13.4687211186175,15.20973142359803,18.15602376092572,19.14848219541933,8.840527986025526,10.399795294916606,9.54536516457527,13.924783844284002,17.2543403592162,15.500664717127322,18.05290244197138,19.552997584791118,9.835753530595897,14.800765436617468
