Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD,classification
61.0,4124.287367820765,4162.909654617337,4155.698125839259,4162.793479919458,4161.270034790065,4166.437793731715,4210.603456497216,4173.6202831268565,4168.206638336207,4158.336832046536,4151.648141860987,4145.225866317775,4158.795068740872,4206.565498352077,16.783665052091234,11.773214385622701,20.831521936852102,13.357777393047039,8.557632396626994,10.489172239919275,15.372493921772088,20.508718738851204,15.545153811294776,13.449202573769991,14.006464868296714,18.159893490838005,14.920425977711057,11.421949109846333,close_hand
62.0,4160.039066314723,4195.583946228053,4186.608066558863,4199.109565734889,4181.615068435694,4201.562498092678,4226.352172851588,4196.055698394799,4193.616785049466,4189.009925842311,4189.4751605987785,4183.885709762598,4184.916860580471,4233.090442657495,35.37728728839255,15.282896033123004,16.31298896824225,16.836631460528196,15.23072711144055,14.56115517179365,22.035790898498266,16.669465700781227,14.372082028999444,17.066010815661503,21.4298348783846,24.92376259230643,16.719106276159508,14.48554648404993,close_hand
63.0,4168.847658157374,4190.58693695071,4192.30469512942,4193.922775268582,4204.285850524926,4183.46903610232,4206.547966003445,4174.0084114075,4171.301586151149,4188.693416595485,4184.561309814478,4190.994073867823,4186.189905166652,4235.889427185084,21.755819062807777,23.69826847298585,18.25302269048913,26.33243262878436,28.189205278244714,16.24786017844718,27.347257203276254,20.7472424404138,15.378134576616796,14.293413206169275,22.608315862034758,19.645225035847933,17.560206709374324,14.854313150325812,close_hand
64.0,4119.265827178978,4150.300964355493,4186.048175811795,4150.46423721316,4143.35987091067,4152.885622024562,4137.791952133204,4135.616477966335,4152.969249725367,4172.297666549706,4164.1316223144795,4185.320014953639,4172.8881263733165,4218.0368652344005,24.56850723949673,20.942800055580072,20.873197176868015,23.132066179920507,10.823315966278637,13.769925410887792,18.10898991820024,22.188809115788157,14.918891735558537,16.977398484934916,17.52598157869506,17.37614835944174,23.24749201697186,11.083539847440226,close_hand
65.0,4140.235871315027,4152.722843170193,4141.439807891874,4153.972344398523,4157.819005966214,4164.128099441554,4114.245782852198,4169.873294830346,4161.269514083889,4163.7144546509035,4175.995103836084,4143.398939132716,4154.152145385771,4211.476371765164,45.86303504309589,26.544947781042467,15.791926933135153,28.625754119505903,9.372018288960378,20.295499651789395,16.02928116218579,18.163503351710936,15.783037361105189,18.250079789589204,21.053928989865952,15.242142585591557,18.933974288195333,12.474223156598068,close_hand
66.0,4207.103870391871,4161.165351867703,4139.514722824124,4160.4882812500255,4167.541070938138,4150.705120086697,4142.240085601834,4155.738174438502,4156.06570434573,4143.815120697047,4133.725965499906,4147.134403228783,4140.898450851466,4200.79427337649,20.82128683694865,15.448852968379484,16.15080056429799,17.710797508870343,9.133793453916805,12.964410952395053,16.06216290395344,19.501132481873842,17.813770815251225,14.323033758385156,17.74766679139171,15.025520626397094,15.986296791344891,12.534523708313955,close_hand
67.0,4156.070213317896,4144.006404876733,4137.872104644802,4141.157863616971,4159.7791500091835,4162.103879928614,4119.7235565185765,4151.79286766055,4152.611175537137,4152.443424224879,4155.7501869201915,4170.484281539943,4157.2896633148475,4202.219051361109,31.40865311287156,15.137987713480564,14.169710126934984,16.50475458574608,10.552668422804649,14.38282470827736,13.561585136606006,14.239198944242647,11.784484353719357,16.089151481903436,18.97240651287335,20.034238027930215,16.39292030835874,12.24157812675369,close_hand
68.0,4200.285978317287,4165.920452117946,4179.38902854922,4163.542163848902,4183.87470054629,4152.044769287138,4149.692016601586,4175.2614078521965,4166.221458435082,4167.070814132714,4160.08513832095,4169.588848114041,4181.550479888943,4217.51352310183,16.17884488210536,15.114740986936411,26.36126293865056,16.420651362144792,17.66267629811937,17.252899147737846,15.57711396004596,23.31202111939243,17.650229450817694,16.414360699203637,26.004504906495622,21.309575709172236,31.254620089913864,17.60333230488358,close_hand
69.0,4192.304687500023,4188.772533416775,4164.559299469023,4188.871189117456,4195.3956260681425,4155.798759460473,4175.801300048853,4150.377611160306,4160.241382598904,4165.247392654443,4161.95061874392,4170.521333694485,4157.479961395293,4210.546361923245,26.097376859567987,15.495186811649933,15.199847328806198,16.995454497694002,17.14296890478066,15.86668516704393,20.04230528429689,19.400988770360343,15.868462231806198,18.60378952359619,20.791914324488296,16.4813526468479,18.645896799264538,13.491719483907232,close_hand
70.0,4133.215152740507,4179.69851493838,4152.932693481469,4179.000404357937,4159.2247562408675,4172.652750015284,4167.1028709411885,4152.494489669824,4166.145832061795,4164.754594802884,4140.7041320801045,4145.996110916161,4150.8693733215605,4199.474658966087,17.6236990072071,23.89714748174495,14.275142111097418,25.14961709751995,12.707914432223669,15.319157035299646,20.151664650997386,18.858034582582327,14.677994867170085,16.459100226595574,18.418142280181062,14.414020617564873,16.359096593893796,13.038759337679744,close_hand
