Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.1484375000,9,2102.5893466557,2108.9342880884,2100.2267079631,2103.7785777020,2105.8751490585,2101.8496732012,2103.4677200700,2106.4880449830,2108.7925843620,2110.4852813658,2111.2679905333,2101.9228884523,2107.3821741075,2099.4374006613,,,
0.1523437500,9,2219.5898865862,2226.1675649986,2217.1267285083,2220.8085519906,2222.8266700378,2218.6056578950,2220.1880391248,2223.3452235093,2225.7731722277,2227.6871332174,2228.6943749853,2218.8489693629,2224.5060894265,2216.2103544802,,,
0.1562500000,10,2336.5330606416,2343.3178946289,2333.9648652321,2337.7615819393,2339.6952500934,2335.2988031485,2336.8286489482,2340.0999727368,2342.6351670631,2344.7815002519,2346.0354721995,2335.6974859169,2341.5346021956,2332.9098930670,,,
0.1601562500,10,2453.0555320104,2460.0197866027,2450.3771997262,2454.2732108910,2456.1196258601,2451.5714207530,2453.0304016288,2456.3933913360,2459.0186265244,2461.4047212185,2462.9257314769,2452.1039274541,2458.1026548301,2449.1730717228,,,
0.1640625000,10,2568.8028521695,2575.9169805209,2566.0089851044,2569.9884195730,2571.7476904779,2567.0749120588,2568.4430661149,2571.8764332172,2574.5739014071,2577.2031006597,2579.0092477351,2567.7130209420,2573.8547404571,2564.6461371684,,,
0.1679687500,10,2683.4312997773,2690.6643642861,2680.5165157663,2684.5634756049,2686.2382690454,2681.4713401343,2682.7270244489,2686.2114322590,2688.9631048545,2691.8346630769,2693.9414723561,2682.1805525826,2688.4466410186,2678.9862770439,,,
0.1718750000,11,2796.6095637536,2803.9297363521,2793.5688193579,2797.6675880337,2799.2627835927,2794.4349152310,2795.5548597247,2799.0734550195,2801.8614544118,2804.9707148238,2807.3907279636,2795.1750403985,2801.5469636432,2791.8632220676,,,
0.1757812500,11,2908.0203276997,2915.3954290063,2904.8492389789,2908.9844375140,2910.5068249152,2905.6534485822,2906.6128633140,2910.1515870774,2912.9585843354,2916.2972443017,2919.0396446761,2906.3793044311,2912.8385707865,2902.9607643437,,,
0.1796875000,11,3017.3617558664,3024.7597598293,3014.0569130896,3018.2135919817,3019.6715732657,3014.8297058065,3015.6024223660,3019.1501588915,3021.9597963917,3025.5161574942,3028.5865563046,3015.4919220720,3022.0199482470,3011.9781837886,,,
0.1835937500,11,3124.3488373862,3131.7382666245,3120.9081109292,3125.0717665831,3126.4749897213,3121.6825494242,3122.2412267529,3125.7898415494,3128.5871409447,3132.3463440992,3135.7468173177,3122.2285272805,3128.8064955638,3118.6315342480,,,
0.1875000000,12,3228.7145481230,3236.0647174606,3225.1373790358,3229.2938881281,3230.6527551604,3225.9478333820,3226.2642721943,3229.8085530787,3232.5802545543,3236.5245978287,3240.2539787370,3226.3229344922,3232.9316954240,3222.6547617988,,,
0.1914062500,12,3330.2108194695,3337.4919308413,3326.4984813488,3330.6339628066,3331.9590064020,3327.3791184101,3327.4246941694,3330.9621824043,3333.6969756795,3337.8064304532,3341.8607804027,3327.5280995171,3334.1481213599,3323.8006663626,,,
0.1953125000,12,3428.6093154017,3435.7924442223,3424.7651270793,3428.8657662585,3430.1669382513,3425.7483075008,3425.4944899086,3429.0251776358,3431.7138158855,3435.9667855098,3440.3399318645,3425.6169183373,3432.2282489963,3421.8417131291,,,
0.1992187500,12,3523.7020046974,3530.7590350316,3519.7314694690,3523.7833552690,3525.0693016402,3520.8462405687,3520.2651558089,3523.7910263756,3526.4263406922,3530.8005974430,3535.4846530738,3520.3828202974,3526.9650400563,3516.5706574696,,,
0.2031250000,13,3615.3015101551,3622.2050745837,3611.2123603989,3615.2013781787,3616.4787846955,3612.4832151955,3611.5482196021,3615.0726251296,3617.6494614091,3622.1231231357,3627.1089601995,3611.6400965646,3618.1722874987,3607.8009300219,,,
0.2070312500,13,3703.2412459667,3709.9647091406,3699.0433820791,3702.9551735630,3704.2282561918,3700.4893840780,3699.1756264891,3702.7025380855,3705.2176206608,3709.7700263834,3715.0477246665,3699.2239522031,3705.6847447996,3695.3667737702,,,
0.2109375000,13,3787.3753972273,3793.8928911966,3783.0807213981,3786.9006833196,3788.1708726489,3784.7150097112,3782.9999584394,3786.5331685955,3788.9848783106,3793.5972742655,3799.1565709172,3782.9903464512,3789.3580895057,3779.1231916846,,,
0.2148437500,13,3867.5788115226,3873.8652977528,3863.2009663154,3866.9142372956,3868.1800737737,3865.0305879547,3862.8945008368,3866.4368744995,3868.8249382040,3873.4809423193,3879.3116793916,3862.8157306898,3869.0687748849,3858.9457907601,,,
0.2187500000,14,3943.7468471290,3949.7781666353,3939.3008817056,3942.8922776267,3944.1495027002,3941.3268648706,3938.7531891211,3942.3060448910,3944.6311704972,3949.3170110952,3955.4095387648,3938.5967798623,3944.7138114171,3934.7305861926,,,
0.2226562500,14,4015.7951754427,4021.5480637042,4011.2971805043,4014.7510765167,4015.9928818601,4013.5147687794,4010.4904586785,4014.0531342294,4016.3166622731,4021.0211947942,4027.3666690701,4010.2501539403,4016.2105024290,4006.3937853412,,,
0.2265625000,14,4083.6594951223,4089.1115689966,4079.1262560583,4082.4264575371,4083.6438453644,4081.5252626198,4078.0409966919,4081.6106246176,4083.8142698828,4088.5287915933,4095.1193133833,4077.7122525931,4083.4961323051,4073.8715265316,,,
0.2304687500,14,4147.2951054040,4152.4248552308,4142.7438048312,4145.8734746499,4147.0556912353,4145.3090977078,4141.3593794651,4144.9308662768,4147.0765853425,4151.7945030538,4158.6230694218,4140.9388812612,4146.5275784302,4137.1195202097,,,
0.2343750000,15,4206.6763190595,4211.4631490918,4202.1242837232,4205.0659803618,4206.2010107640,4204.8364439065,4200.4195856502,4203.9857542536,4206.0757222360,4210.7921615848,4217.8524288071,4199.9047677523,4205.2808162246,4196.1125520501,,,
0.2382812500,15,4261.7957529808,4266.2201050880,4257.2602193655,4259.9960544943,4261.0711862309,4260.0963945748,4255.2143961668,4258.7662441233,4260.8028911860,4265.5143312220,4272.8002245321,4254.6029432420,4259.7503198351,4250.8438589109,,,
0.2421875000,15,4312.6635701816,4316.7071395033,4308.1614582970,4310.6733315176,4311.6757812335,4311.0963692342,4305.7547068303,4309.2817539713,4311.2678155289,4315.9717749296,4323.4770233172,4305.0440637936,4309.9483987992,4301.3244339924,,,
0.2460937500,15,4359.3067297501,4362.9527412928,4354.8544477749,4357.1242893482,4358.0418454552,4357.8614333282,4352.0687754450,4355.5595006463,4357.4980620454,4362.1927890919,4369.9104966710,4351.2557397408,4355.9045147638,4347.5823118020,,,
0.2500000000,16,4401.7682480000,4405.0017295899,4397.3815676210,4399.3915313307,4400.2131365297,4400.4335373532,4394.2014063215,4397.6437804492,4399.5383240992,4404.2224119114,4412.1447690240,4393.2818749480,4397.6645904747,4389.6618398466,,,
0.2539062500,16,4440.1064345711,4442.9144187098,4435.8004615615,4437.5330508384,4438.2492610998,4438.8706751689,4432.2130642078,4435.5951731111,4437.4496463338,4442.1215380365,4450.2397168366,4431.1819661890,4435.2902892929,4427.6229129957,,,
0.2578125000,16,4474.3940691320,4476.7656883220,4470.1832983284,4471.6214504025,4472.2247490010,4473.2459685705,4466.1789196493,4469.4896467391,4471.3085574950,4475.9659941498,4484.2701951836,4465.0303151967,4468.8582308828,4461.5401481462,,,
0.2617187500,16,4504.7175105557,4506.6439959661,4500.6159238014,4501.7430919846,4502.2280691025,4503.6466826102,4496.1878466241,4499.4175542105,4501.2060833295,4505.8456119036,4514.3251741399,4494.9151391428,4498.4591107362,4491.5019893628,,,
