Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.2695312500,17,15.0703237545,20.5258805770,22.5473216704,25.0804913695,13.7221277795,8.0428754685,0.8779710498,9.3645590756,20.3992211698,21.9780170607,22.4979142541,20.9761722485,18.1043813735,17.0960612583,,,
0.2734375000,17,16.3631684336,20.8646379386,24.3368509896,25.4032457756,11.6200927754,5.4503961661,-1.0580728866,3.5539911051,13.4957989253,18.8272935517,21.2897939723,21.4391717746,16.4810359673,16.6955326921,,,
0.2773437500,17,16.7298552405,19.9337170424,24.7179984458,24.1902372350,8.7119477305,2.3031388589,-3.0168102621,-2.7192904509,5.4557299743,14.4017270018,18.8419342420,20.6645968334,13.9003668433,15.3171079925,,,
0.2812500000,18,16.1552753529,17.7906358405,23.6562147973,21.5052523523,5.1673672772,-1.1959813260,-4.8642866189,-9.0917301955,-3.2603289217,8.9382750505,15.2890543368,18.6828979482,10.5136810214,13.0456503659,,,
0.2851562500,18,14.6816044231,14.5744942959,21.2069811342,17.5082566230,1.2062970357,-4.8065930415,-6.4686284416,-15.1772219537,-12.1259939663,2.7512535466,10.8311706865,15.5980256535,6.5188300856,10.0200454302,,,
0.2890625000,18,12.4039162804,10.4945580343,17.5117337145,12.4442880117,-2.9150087412,-8.2681489013,-7.7099573520,-20.5917881116,-20.5827375859,-3.7870454763,5.7218330457,11.5815183997,2.1477916695,6.4238100457,,,
0.2929687500,18,9.4624518532,5.8135789480,12.7879882405,6.6261417262,-6.9221762864,-11.3196943090,-8.4898658854,-24.9796070546,-28.0779460416,-10.2705824262,0.2531566015,6.8622602382,-2.3476966578,2.4731198845,,,
0.2968750000,19,6.0326088141,0.8279545960,7.3149401328,0.4123335329,-10.5435546363,-13.7203905153,-8.7397159192,-28.0381370158,-34.1044113015,-16.2870939321,-5.2614212735,1.7127335265,-6.7113444840,-1.5968579728,,,
0.3007812500,19,2.3135298392,-4.1533173265,1.4157648370,-5.8178341068,-13.5315767778,-15.2691863010,-8.4270200060,-29.5402308247,-38.2378927084,-21.4470800897,-10.5056530293,-3.5673763390,-10.6973050204,-5.5465352786,,,
0.3046875000,19,-1.4841509517,-8.8293704627,-4.5624212284,-11.6900543080,-15.6823151428,-15.8222209243,-7.5592052747,-29.3515477796,-40.1694448649,-25.4119685732,-15.1792451317,-8.6693906572,-14.0841271921,-9.1466340649,,,
